2650	4	(S L M N)
Dodonaea_viscosa	1111
Dracontomelon_costatum	1000
Dracontomelon_dao	1101
Dracontomelon_lenticulatum	0001
Drimycarpus_luridus	1000
Dysoxylum_alatum	0001
Dysoxylum_annae	0001
Dysoxylum_boridianum	0001
Dysoxylum_brachybotrys	1000
Dysoxylum_brassii	0001
Dysoxylum_brevipaniculum	0001
Dysoxylum_carolinae	1000
Dysoxylum_cauliflorum	1000
Dysoxylum_crassum	1000
Dysoxylum_cumingianum	0110
Dysoxylum_cyrtoboryum	1000
Dysoxylum_densiflorum	1100
Dysoxylum_dumosum	1000
Dysoxylum_enantiophyllum	0001
Dysoxylum_flavescens	1000
Dysoxylum_gaudichaudianum	1101
Dysoxylum_grande	1000
Dysoxylum_inopinatum	0001
Dysoxylum_kaniense	0001
Dysoxylum_latifolium	0001
Dysoxylum_mollissimum	1111
Dysoxylum_nutans	1110
Dysoxylum_pachyrhache	1000
Dysoxylum_papillosum	1001
Dysoxylum_papuanum	0001
Dysoxylum_parasiticum	1111
Dysoxylum_pettigrewianum	0011
Dysoxylum_rugulosum	1000
Dysoxylum_sessile	0010
Dysoxylum_setosum	0001
Dysoxylum_sparisflorum	0001
Dysoxylum_stellatopuberulum	0001
Dysoxylum_variabile	0001
Dysoxylum_yunzaingense	0001
Ehretia_javanica	1000
Ehretia_parallela	1000
Eleocharis_acicularis	1000
Eleocharis_acuta	0001
Eleocharis_acutangula	1101
Eleocharis_atropurpurea	1001
Eleocharis_attentuata	0001
Eleocharis_brevicollis	0001
Eleocharis_congesta	1100
Eleocharis_dulcis	1111
Eleocharis_geniculata	1000
Eleocharis_ochrostachys	1010
Eleocharis_parvula	1000
Eleocharis_sphaceata	0001
Eleocharis_spiralis	1001
Eleocharis_tetraquetra	1101
Endertia_spectabilis	1000
Endocomia_canarioides	1000
Endocomia_macrocoma	1111
Endocomia_rufirachis	1000
Endocomia_virella	1000
Eriobotrya_bengalensis	1000
Erycibe_aenea	1000
Erycibe_beccariana	0001
Erycibe_bullata	1000
Erycibe_citriniflora	1000
Erycibe_coriacea	1000
Erycibe_elliptilimba	1000
Erycibe_expansa	1000
Erycibe_floribunda	0001
Erycibe_forbesii	1000
Erycibe_grandiflora	0001
Erycibe_grandifolia	1000
Erycibe_griffithii	1000
Erycibe_hellwigii	0001
Erycibe_impressa	1000
Erycibe_induta	0001
Erycibe_leucoxyloides	1000
Erycibe_magnifica	1000
Erycibe_maingayi	1000
Erycibe_malaccensis	1100
Erycibe_micrantha	1010
Erycibe_praecipua	1000
Erycibe_puberula	0001
Erycibe_rheedii	1000
Erycibe_sapotacea	1000
Erycibe_stapfiana	1000
Erycibe_subglabra	0011
Erycibe_terminaliflora	1000
Erycibe_tomentosa	1000
Erycibe_zippelii	0001
Erythropalum_scandens	1110
Erythrospermum_candidum	1001
Erythroxylum_cuneatum	1111
Erythroxylum_ecarinatum	0111
Erythroxylum_novogranatense	1100
Euroschinus_papuanus	0001
Euthemis_leucocarpa	1000
Euthemis_minor	1000
Faika_villosa	0001
Fibraurea_tinctoria	1000
Ficus_borneensis	1000
Ficus_chartacea	1000
Ficus_cordatula	1100
Ficus_cucurbitina	1000
Ficus_deltoidea	1010
Ficus_depressa	1000
Ficus_drupacea	1111
Ficus_forstenii	1100
Ficus_fulva	1100
Ficus_glandulifera	1111
Ficus_glareosa	1000
Ficus_halmaherae	0010
Ficus_hesperidiiformis	0001
Ficus_ischnopoda	1000
Ficus_itoana	0001
Ficus_juglandiformis	1000
Ficus_kofmaniae	0100
Ficus_minahassae	1100
Ficus_oleifolia	1100
Ficus_pedunculosa	1111
Ficus_pellucidopunctata	1000
Ficus_punctata	1110
Ficus_pustulata	1000
Ficus_scratchleyana	0001
Ficus_subcordata	1101
Ficus_xylophylla	1000
Fimbristylis_acicularis	0111
Fimbristylis_acuminata	1001
Fimbristylis_adenolepis	1000
Fimbristylis_aestivalis	1101
Fimbristylis_alboviridis	1000
Fimbristylis_anisoclada	1100
Fimbristylis_aphylla	1000
Fimbristylis_argentea	1000
Fimbristylis_bisumbellata	1000
Fimbristylis_blepharolepis	0001
Fimbristylis_calcicola	1000
Fimbristylis_celebica	0100
Fimbristylis_cinnamometorum	1001
Fimbristylis_complanata	1000
Fimbristylis_consanguinea	1000
Fimbristylis_cymosa	1111
Fimbristylis_dichotoma	1111
Fimbristylis_dipsacea	1101
Fimbristylis_disticha	1000
Fimbristylis_dura	1000
Fimbristylis_eragrostis	0001
Fimbristylis_falcata	0001
Fimbristylis_ferruginea	1111
Fimbristylis_fimbristyoides	1101
Fimbristylis_fulvescens	1000
Fimbristylis_furva	0001
Fimbristylis_fusca	1111
Fimbristylis_fuscoides	1000
Fimbristylis_garcilenta	1000
Fimbristylis_globulosa	1101
Fimbristylis_griffthii	0111
Fimbristylis_hispidula	1000
Fimbristylis_insignis	1101
Fimbristylis_intonsa	0001
Fimbristylis_lanceolata	0110
Fimbristylis_leptoclada	1010
Fimbristylis_littoralis	1111
Fimbristylis_macassarensis	0100
Fimbristylis_malayana	1000
Fimbristylis_merrillii	1101
Fimbristylis_microcayra	1001
Fimbristylis_miliacea	1110
Fimbristylis_nutans	1001
Fimbristylis_obtusata	1000
Fimbristylis_ovata	1000
Fimbristylis_pauciflora	1011
Fimbristylis_perlaxa	0011
Fimbristylis_polytrichoides	1001
Fimbristylis_recta	0001
Fimbristylis_salbundia	1101
Fimbristylis_scaberrima	1000
Fimbristylis_schoeniodes	1000
